Alpha	Beta	WER	CER	Texto
1,9000000000000008	0,0	0,5	0,36363636363636365	nominaciones la luz
1,9000000000000008	0,1	0,5	0,36363636363636365	nominaciones la luz
1,9000000000000008	0,2	0,5	0,36363636363636365	nominaciones la luz
1,9000000000000008	0,30000000000000004	0,5	0,36363636363636365	nominaciones la luz
1,9000000000000008	0,4	0,5	0,36363636363636365	nominaciones la luz
1,9000000000000008	0,5	0,5	0,36363636363636365	nominaciones la luz
1,9000000000000008	0,6000000000000001	0,25	0,09090909090909091	nomina enciende la luz
1,9000000000000008	0,7000000000000001	0,25	0,09090909090909091	nomina enciende la luz
1,9000000000000008	0,8	0,25	0,09090909090909091	nomina enciende la luz
1,9000000000000008	0,9	0,25	0,09090909090909091	nomina enciende la luz
1,9000000000000008	1,0	0,25	0,09090909090909091	nomina enciende la luz
2,000000000000001	0,0	0,5	0,36363636363636365	nominaciones la luz
2,000000000000001	0,1	0,5	0,36363636363636365	nominaciones la luz
2,000000000000001	0,2	0,5	0,36363636363636365	nominaciones la luz
2,000000000000001	0,30000000000000004	0,5	0,36363636363636365	nominaciones la luz
2,000000000000001	0,4	0,5	0,36363636363636365	nominaciones la luz
2,000000000000001	0,5	0,5	0,36363636363636365	nominaciones la luz
2,000000000000001	0,6000000000000001	0,5	0,36363636363636365	nominaciones la luz
2,000000000000001	0,7000000000000001	0,5	0,36363636363636365	nominaciones la luz
2,000000000000001	0,8	0,5	0,36363636363636365	nominaciones la luz
2,000000000000001	0,9	0,5	0,36363636363636365	nominaciones la luz
2,000000000000001	1,0	0,5	0,36363636363636365	nominaciones la luz
____________________________________________________
Mejor combinación: Alpha: 1,9000000000000008 / Beta : 1,0 / CER : 0,09090909090909091
____________________________________________________
