Alpha	Beta	WER	CER	Texto
1,5000000000000004	0,6000000000000001	0,75	0,44642857142857145	a cada pondra a la sociedad de la banana
1,5000000000000004	0,7000000000000001	0,75	0,44642857142857145	a cada pondra a la sociedad de la banana
1,5000000000000004	0,8	0,75	0,44642857142857145	a cada pondra a la sociedad de la banana
1,5000000000000004	0,9	0,75	0,44642857142857145	a cada pondra a la sociedad de la banana
1,5000000000000004	1,0	0,75	0,375	a cada uno una tarta a la sociedad de la banana
1,6000000000000005	0,0	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,6000000000000005	0,1	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,6000000000000005	0,2	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,6000000000000005	0,30000000000000004	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,6000000000000005	0,4	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,6000000000000005	0,5	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,6000000000000005	0,6000000000000001	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,6000000000000005	0,7000000000000001	0,75	0,44642857142857145	a cada pondra a la sociedad de la banana
1,6000000000000005	0,8	0,75	0,44642857142857145	a cada pondra a la sociedad de la banana
1,6000000000000005	0,9	0,75	0,44642857142857145	a cada pondra a la sociedad de la banana
1,6000000000000005	1,0	0,75	0,44642857142857145	a cada pondra a la sociedad de la banana
1,7000000000000006	0,0	0,8333333333333334	0,5535714285714286	acapara la sociedad de la banana
1,7000000000000006	0,1	0,8333333333333334	0,5535714285714286	acapara la sociedad de la banana
1,7000000000000006	0,2	0,8333333333333334	0,5535714285714286	acapara la sociedad de la banana
1,7000000000000006	0,30000000000000004	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,7000000000000006	0,4	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,7000000000000006	0,5	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,7000000000000006	0,6000000000000001	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,7000000000000006	0,7000000000000001	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,7000000000000006	0,8	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,7000000000000006	0,9	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,7000000000000006	1,0	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,8000000000000007	0,0	0,8333333333333334	0,5535714285714286	acapara la sociedad de la banana
1,8000000000000007	0,1	0,8333333333333334	0,5535714285714286	acapara la sociedad de la banana
1,8000000000000007	0,2	0,8333333333333334	0,5535714285714286	acapara la sociedad de la banana
1,8000000000000007	0,30000000000000004	0,8333333333333334	0,5535714285714286	acapara la sociedad de la banana
1,8000000000000007	0,4	0,8333333333333334	0,5535714285714286	acapara la sociedad de la banana
1,8000000000000007	0,5	0,8333333333333334	0,5535714285714286	acapara la sociedad de la banana
1,8000000000000007	0,6000000000000001	0,8333333333333334	0,5535714285714286	acapara la sociedad de la banana
1,8000000000000007	0,7000000000000001	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,8000000000000007	0,8	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,8000000000000007	0,9	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,8000000000000007	1,0	0,75	0,5357142857142857	acabara a la sociedad de la banana
1,9000000000000008	0,0	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
1,9000000000000008	0,1	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
1,9000000000000008	0,2	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
1,9000000000000008	0,30000000000000004	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
1,9000000000000008	0,4	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
1,9000000000000008	0,5	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
1,9000000000000008	0,6000000000000001	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
1,9000000000000008	0,7000000000000001	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
1,9000000000000008	0,8	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
1,9000000000000008	0,9	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
1,9000000000000008	1,0	0,75	0,5535714285714286	acabara a la sociedad de la mano
2,000000000000001	0,0	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
2,000000000000001	0,1	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
2,000000000000001	0,2	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
2,000000000000001	0,30000000000000004	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
2,000000000000001	0,4	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
2,000000000000001	0,5	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
2,000000000000001	0,6000000000000001	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
2,000000000000001	0,7000000000000001	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
2,000000000000001	0,8	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
2,000000000000001	0,9	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
2,000000000000001	1,0	0,8333333333333334	0,5714285714285714	acapara la sociedad de la mano
____________________________________________________
Mejor combinación: Alpha: 1,1 / Beta : 0,7000000000000001 / CER : 0,3392857142857143
____________________________________________________
